arts,beauty,education,entertainment,grocery,healthcare,historic,kids,nightlife,parks,restaurant,shopping
5.971490176076886,10.281468518997233,9.449354964733201,10.740264265961226,8.900750700753488,0.3604448120577153,1.637355117824988,5.939139478117365,14.53060960849059,4.821984158992618,16.49805491308436,10.869083284910333
0.5409621578099839,25.421063225697093,4.728158711997384,0.5409621578099839,4.113854987710823,0.0,0.0,10.192574582591746,4.474206349206349,3.5069444444444446,33.18476217718209,13.296511205550107
0.461133069828722,24.71422182179855,14.267947215117932,2.071256038647343,3.328687288485882,0.0,0.0,10.617564713632488,7.457475167273761,0.0,29.41766611124028,7.664048573975045
1.3012105203095525,13.859954495890833,6.465486190448961,4.081750844595223,8.90695993008912,0.0,0.7633053221288515,2.175683159488074,5.643713271226302,1.702007039870033,47.696622913488135,7.403306312464913
1.3157894736842106,21.832727404809784,13.772160968957307,1.621477937267411,11.047100623759663,0.0,0.0,4.521085322000654,3.5033235262068216,0.0,35.05017484422518,7.336159899088961
0.35990153637212463,13.30136741871379,13.765190893056705,2.918120263643989,6.960742304301441,0.08912655971479501,0.0,11.537796086579922,10.622453860329376,7.661077698526782,27.755091589597587,5.02913178916349
0.9102946044356173,3.8461538461538463,1.9568151147098516,13.64444614196352,1.3157894736842106,0.0,0.0,10.312004006145019,12.756643665283189,1.9230769230769231,48.10535652144391,5.229419703103914
0.0,13.670148691887823,1.2173913043478262,0.5,4.281949934123847,0.0,0.0,0.9090909090909092,4.568511198945982,5.0,65.39638622247318,4.456521739130435
0.26525198938992045,22.470342688342047,6.713255931255291,1.1445558859351963,4.14224240993751,0.0,0.0,1.7064971375316202,8.540434523193143,0.6621621621621622,39.76843948718615,14.586817785066959
1.3534914873390373,19.59777494746326,3.9987823271181595,2.4368248206723706,5.2556712715071034,0.3390804597701149,0.0,9.639178138203626,9.953720009573004,3.217948717948718,38.25389203292127,5.953635787483337
1.99244215201662,17.30694577240233,6.730323690500582,5.083618543795435,7.024614882989017,0.0,0.0,3.097565332950365,11.344671247550245,0.8600011532030213,35.939341884638694,10.62047533995369
3.3741758099814367,15.880016461332923,5.5555892174818,6.4644425320424785,16.421297375005814,0.12820512820512822,0.07246376811594203,4.31668556518469,13.612930103857552,3.406274531325009,23.779670566196344,6.988248941270882
2.2907309475514346,12.430495577078995,12.013137917834927,7.345937485294736,4.753251488482219,0.44117647058823534,2.5,5.9350794362837975,8.711911088685937,2.033190475571307,34.115762065717696,7.429327046910719
2.757152757152757,24.94763367925133,11.107189035235253,6.078871835174357,4.1072377206830994,0.0,0.0,3.549483578370133,8.009225433069972,2.7210884353741496,29.96347736368745,6.758640162001506
0.603448275862069,22.641248690790892,9.71666550092094,1.808242220353238,6.328771856641425,0.0,0.0,0.8353915416202065,2.162648350621437,0.0,49.9537885760264,5.9497949871633935
2.8290996891815827,21.34742006610501,8.959644351898843,4.1276803566596065,7.336849934276165,0.6311026434865444,1.5779092702169626,4.0208263333633045,2.262047148262376,0.6034678340248407,35.23416286956377,11.069789502960996
0.06313131313131314,36.7075306229718,8.104884630619926,0.9144651644651645,7.138201395554337,0.0,0.0,4.999306793424441,7.647182610417905,1.8501683501683504,29.028257690022397,3.5468714292243706
1.573720397249809,13.094919786096257,6.222579941067337,9.617938084324638,5.851340536214486,0.0,0.0,4.660455091127361,9.496647143705967,1.4285714285714286,34.6377945117441,13.416033079898625
